0,1,2,3,4,5
1427288575924,68,68,62,68,56
1427289085691,87,43,56,25,18
1427289291470,61,46,78,56,61
1427289442767,50,68,43,56,12
1427289445898,68,68,75,75,62
1427289823665,100,87,87,93,81
1427289927834,68,37,81,62,62
1427290098607,65,56,58,61,53
1427290858051,55,60,58,66,71
1427291314151,75,63,58,56,50
1427291706379,65,73,81,80,76
1427291786254,75,62,87,56,81
1427292196633,25,12,50,25,37
1427292357416,87,75,56,68,6
1427292588347,0,0,0,0,0
1427293655970,66,48,61,60,60
1427293838031,0,0,0,0,0
1427294191159,28,38,33,41,38
1427294413365,46,78,50,71,88
1427294521228,37,12,56,50,87
1427294614729,18,37,37,56,37
1427294672758,93,93,87,87,50
1427294928733,60,61,65,61,70
1427295009355,87,12,56,81,93
1427295694149,87,75,75,93,75
1427296053036,63,76,60,51,61
1427296251233,75,37,62,50,50
1427296295482,62,43,75,81,81
1427296603509,31,37,75,68,62
1427297083901,0,0,0,0,0
1427297087694,0,0,0,0,0
1427297809069,48,75,68,70,78
1427297973288,56,65,58,73,73
1427298215010,65,53,58,63,56
1427298379549,55,85,58,61,75
1427298728380,0,0,0,0,0
1427299072289,62,25,37,43,6
1427299073007,5,4,5,2,0
1427299226411,70,57,72,73,85
1427299664147,62,43,62,68,43
1427300503324,0,0,0,0,0
1427301132012,46,60,76,69,65
1427301919030,68,25,68,75,68
1427301971438,68,45,64,52,54
1427302161359,73,55,51,50,46
1427302276812,100,43,93,87,68
1427302561844,76,50,80,58,61
1427302798015,0,43,31,56,25
1427303380203,93,93,87,87,31
1427303997376,80,68,77,68,80
1427304019324,38,76,78,75,76
1427304078295,31,25,31,12,18
1427305612673,5,4,0,0,0
1427305921190,81,52,73,50,70
1427306029240,56,56,93,75,25
1427306502849,62,56,81,62,75
1427306533245,0,0,0,0,0
1427307081658,93,68,75,81,62
1427307145718,93,93,87,100,100
1427307501605,87,25,31,50,50
1427307889594,81,37,75,62,75
1427308039584,62,25,81,68,56
1427308257707,80,76,78,80,57
1427309386552,81,87,68,31,31
1427309706069,50,56,100,56,81
1427310039517,3,0,0,0,0
1427310294246,0,0,0,0,0
1427310386962,66,58,73,68,66
1427310656868,75,62,75,100,37
1427311272216,100,31,62,87,0
1427312059959,13,5,5,5,6
1427312527740,62,18,81,75,43
1427312631599,75,62,87,31,56
1427313543625,0,0,0,0,0
1427314107895,93,50,75,87,0
1427314783236,41,63,58,70,65
1427315120181,56,56,87,56,62
1427315880619,45,57,73,80,72
1427316265833,50,62,87,75,43
1427316768831,0,0,0,0,0
1427319897249,61,65,58,50,51
1427320841456,100,87,62,50,50
1427321745608,37,43,68,25,68
1427327331569,87,43,50,43,25
1427332000300,50,25,81,93,50
1427332407917,43,87,62,81,68
1427332972254,68,62,87,56,25
1427338095903,62,72,90,70,66
1427338327221,100,68,100,62,25
1427339937474,0,0,0,0,0
1427340493968,81,68,75,87,50
1427343453661,75,73,58,61,73
1427344346760,75,56,87,43,43
1427345420756,0,0,0,0,0
1427345502086,61,71,78,65,56
1427345969874,82,49,73,45,58
1427346295913,68,62,62,81,56
1427347966518,25,62,87,62,87
1427348045953,75,81,87,93,81
1427350637700,68,31,62,93,31
1427351324092,0,0,0,0,0
1427351754930,31,56,100,50,87
1427354260310,50,81,62,68,81
1427355675054,62,6,68,75,68
1427357647333,51,75,63,63,75
1427357922668,80,63,71,60,53
1427358055095,61,61,93,73,55
1427358385920,25,0,12,6,6
1427358439364,87,68,81,81,37
1427361426229,69,65,62,68,66
1427361485410,31,43,43,18,6
1427362171991,68,65,68,58,70
1427362496354,94,45,56,52,48
1427362527718,50,25,62,56,62
1427362892245,60,53,61,63,48
1427363342326,68,73,86,66,77
1427363832230,87,68,87,75,50
1427365070912,56,18,31,81,25
1427365234481,5,6,5,5,0
1427365574064,50,63,71,71,58
1427365883829,5,0,0,0,0
1427366388844,87,18,68,37,25
1427370971196,12,12,12,0,6
1427371285339,68,81,100,68,75
1427372674256,81,62,62,87,43
1427373785201,68,65,64,70,61
1427373952693,12,6,0,0,0
1427376373543,62,62,56,50,56
1427376646960,55,55,58,48,61
1427376944015,62,0,50,12,62
1427376968821,68,43,50,81,43
1427377790872,56,75,93,50,81
1427381320720,20,16,13,11,15
1427381768572,80,82,77,54,44
1427382685569,87,100,100,87,100
1427383452141,81,81,87,62,81
1427384089091,81,81,87,62,81
1427385300999,87,87,75,62,87
1427385690078,66,63,58,61,71
1427386872308,75,25,37,18,6
1427387094508,50,0,43,37,50
1427387652480,66,68,78,61,70
1427388071856,66,68,78,61,70
1427388627305,0,0,0,0,0
1427393262517,68,50,62,68,62
1427393705605,15,6,10,13,11
1427396739211,65,38,82,74,50
1427396910597,50,73,60,61,81
1427402558323,75,12,25,37,87
1427403196909,0,0,0,0,0
1427403202101,37,18,43,43,37
1427405915168,50,75,100,81,56
1427409225915,93,75,50,56,50
1427412761661,0,0,0,0,0
1427414084234,84,44,66,60,81
1427418441098,37,12,100,56,50
1427421298067,87,37,56,50,62
1427426614345,66,63,58,61,71
1427432139493,68,38,50,50,65
1427433051113,75,31,93,75,31
1427435574133,62,43,75,93,62
1427436022997,68,43,75,75,75
1427438967537,37,43,62,25,75
1427440545419,75,37,87,56,87
1427440669928,58,63,58,58,56
1427441897392,65,70,58,65,70
1427443054863,100,87,93,81,50
1427443087857,87,87,81,81,50
1427443729508,87,87,81,81,50
1427444951004,78,70,43,86,86
1427446855024,53,61,63,66,46
1427447008783,75,81,56,68,62
1427447330933,65,66,65,60,55
1427447654772,50,52,50,50,50
1427447750742,38,64,80,74,66
1427447888503,65,65,66,51,68
1427448086255,70,60,60,53,66
1427448298801,87,75,100,100,68
1427449079382,43,62,68,50,43
1427451220209,87,68,81,75,43
1427452091400,61,71,68,73,73
1427452603144,0,0,0,0,0
1427452875660,56,50,56,62,68
1427453227326,58,56,60,63,65
1427453240841,81,50,68,81,56
1427453451882,65,54,66,54,64
1427453676537,75,68,81,81,81
1427453766014,50,52,57,52,53
1427454056004,62,0,62,62,87
1427454231397,75,68,81,81,81
1427455298886,66,53,61,70,56
1427456189494,100,100,93,93,68
1427456951483,75,43,87,93,75
1427457216104,87,56,93,87,68
1427457270981,87,62,100,81,43
1427458141634,51,66,63,50,68
1427458195811,93,62,87,50,56
1427458836552,31,43,31,37,12
1427459717290,87,62,68,100,62
1427461597736,43,75,93,68,87
1427462097734,68,25,43,68,25
1427464585519,6,18,12,12,0
1427464850352,76,45,58,65,46
1427465125901,81,81,93,75,25
1427465837598,72,53,57,66,92
1427466186756,81,81,50,93,62
1427466656570,85,48,66,68,72
1427466742465,12,12,8,6,5
1427467089754,86,33,78,65,76
1427468319420,93,100,100,93,100
1427468782393,0,0,0,0,0
1427471601026,5,6,0,0,0
1427472226965,100,100,81,25,75
1427472723296,61,60,65,74,76
1427472944498,43,75,43,81,56
1427473650604,68,43,81,56,56
1427474468251,74,44,77,61,64
1427474519892,80,41,53,66,70
1427476374805,80,74,69,74,69
1427476689145,87,87,75,93,50
1427476760670,87,56,56,87,62
1427477613131,58,61,66,53,48
1427479761127,6,3,0,0,0
1427480853435,65,90,70,51,55
1427480895421,44,68,64,74,82
1427481889595,0,0,0,0,0
1427483145593,58,65,70,66,76
1427483213349,77,66,60,62,81
1427483425441,40,68,82,74,68
1427484083417,11,11,5,6,5
1427484818995,87,31,87,75,81
1427486242742,0,0,0,0,0
1427487454066,50,75,75,87,50
1427489446665,86,73,73,84,80
1427490185291,87,75,43,81,6
1427491667273,0,0,0,0,0
1427492062664,68,37,50,68,18
1427492935817,42,61,74,77,76
1427494286072,68,56,75,81,37
1427496294561,5,5,0,0,0
1427497387532,0,0,0,0,0
1427499048217,87,50,62,87,75
1427499169156,100,100,68,93,56
1427500910112,100,68,81,25,68
1427501245404,12,6,12,0,0
1427502461065,100,68,81,25,68
1427505907364,48,78,76,58,61
1427509481299,58,41,66,66,75
1427512817987,0,0,0,0,0
1427513095470,62,37,62,87,62
1427515555344,75,68,61,55,78
1427517616610,21,20,18,14,16
1427519158887,64,64,65,74,74
1427519534646,64,64,65,74,74
1427520246419,62,87,75,87,56
1427522204890,100,100,75,100,75
1427526340169,100,81,25,31,37
1427528403840,75,62,50,56,31
1427529879629,100,100,62,62,25
1427530455002,74,58,62,54,58
1427532508238,81,75,50,12,31
1427533126513,0,0,0,0,0
1427533311936,46,75,63,55,61
1427533553542,75,25,43,93,37
1427533820445,0,0,0,0,0
1427534563388,43,62,93,62,43
1427534928562,0,0,0,0,0
1427535093694,53,80,68,81,91
1427535862968,76,70,88,68,72
1427536581616,76,60,58,54,74
1427539015485,56,75,75,81,93
1427539570122,37,31,31,12,18
1427541310165,4,0,0,0,0
1427542705445,81,81,87,93,81
1427546869277,56,63,68,58,65
1427546976441,93,56,87,75,56
1427548508369,25,25,25,25,0
1427549827521,62,56,81,75,31
1427552251364,5,5,5,6,0
1427553571671,68,62,93,87,75
1427556531141,81,31,62,68,56
1427556669975,68,56,75,75,68
1427557161953,87,93,50,68,25
1427557359894,0,0,0,0,0
1427559277075,75,43,68,43,87
1427559365608,81,64,81,74,81
1427560124416,0,0,0,0,0
1427560388596,87,31,43,68,87
1427562255904,0,0,0,0,0
1427562411687,75,68,75,68,62
1427563673198,68,31,68,68,50
1427564200965,56,12,68,75,81
1427564800507,81,25,81,93,81
1427566064737,37,0,50,81,68
1427567024776,49,60,62,84,64
1427568262222,77,58,81,80,70
1427568697542,93,100,75,68,81
1427569680339,56,70,60,71,78
1427570715030,25,31,68,50,37
1427571877363,85,65,85,65,49
1427571892979,100,43,87,81,93
1427571958694,65,69,70,54,56
1427572541272,100,62,81,68,18
1427573299762,0,0,0,0,0
1427573788957,0,0,0,0,0
1427574085904,43,43,87,43,87
1427574314070,87,62,68,68,81
1427574993677,100,50,75,100,43
1427576316374,62,68,81,62,68
1427577269262,5,0,0,0,0
1427578008354,87,68,50,56,93
1427578605831,93,75,62,68,62
1427580618130,65,56,74,62,58
1427584655815,100,75,75,50,6
1427606290439,87,68,68,75,62
1427612020328,87,68,56,75,62
1427612746197,43,50,81,43,93
1427613551396,62,50,68,100,68
1427613670728,75,75,75,87,100
1427616336651,37,0,62,56,56
1427617122074,23,23,20,23,21
1427618671051,87,87,100,75,81
1427620336576,50,50,56,81,62
1427621244045,81,68,81,87,43
1427621417682,43,50,75,87,75
1427626654482,93,50,62,81,56
1427627247976,64,49,77,66,68
1427627330317,1,6,5,0,0
1427627882558,50,37,37,37,18
1427631386523,93,75,68,87,37
1427634128274,51,76,71,68,83
1427636898445,0,0,0,0,0
1427639306879,81,18,68,25,50
1427644333042,88,57,81,54,58
1427646090206,100,43,93,37,25
1427647404140,66,69,68,69,73
1427647724999,62,50,75,25,75
1427648974392,80,77,85,82,69
1427650709030,56,55,58,56,76
1427651200968,75,75,81,68,68
1427651896572,81,68,50,81,31
1427652671954,0,0,0,0,0
1427656624102,65,53,68,58,73
1427656781268,0,0,0,0,0
1427657093210,100,68,75,62,62
1427658316183,73,50,53,46,43
1427662229235,62,77,85,45,72
1427663817462,43,87,75,75,75
1427664207906,25,25,25,0,0
1427664677849,50,81,81,18,43
1427665793157,56,68,75,81,37
1427666430626,100,50,68,31,25
1427666744909,87,81,81,62,37
1427670247467,18,28,21,30,30
1427677756265,12,6,18,6,12
1427678013012,100,100,100,93,93
1427685792333,61,70,66,51,71
1427691191172,100,43,81,87,43
1427692227517,3,0,0,0,0
1427693434003,100,87,93,68,25
1427696444350,81,60,71,51,80
1427698629383,87,68,75,81,50
1427704348625,93,54,81,68,68
1427706217050,75,81,87,87,56
1427707589724,25,62,75,68,93
1427708592039,81,65,65,58,33
1427716510337,70,71,71,63,76
1427717574697,45,66,74,72,64
1427719345345,100,75,50,81,75
1427720444782,100,100,100,100,100
1427721777072,93,75,62,68,81
1427722042020,0,0,0,0,0
1427724034190,55,76,80,70,55
1427724472407,81,50,81,25,93
1427724808684,93,75,68,56,37
1427724834822,55,76,80,70,55
1427726229961,0,0,0,0,0
1427726552510,56,56,68,68,6
1427726983825,37,87,68,87,68
1427730902871,62,37,43,56,56
1427732276674,54,65,69,66,70
1427733810117,100,100,81,87,31
1427735171212,68,31,87,43,100
1427735936258,75,87,81,87,43
1427737810783,93,56,87,87,81
1427738631178,68,56,75,18,87
1427741743614,75,18,37,50,12
1427742634004,0,0,0,0,0
1427744808824,31,50,75,31,75
1427746445796,75,68,50,75,75
1427747109494,75,100,93,100,100
1427752382109,50,56,100,31,75
1427755547203,87,68,25,62,0
1427756260538,56,43,87,75,75
1427756602246,93,56,100,56,25
1427757849079,12,25,12,12,0
1427757930430,25,0,12,12,12
1427757943788,85,45,63,55,45
1427758513207,25,0,12,12,12
1427767020031,81,87,50,75,56
1427767255907,68,37,75,50,37
1427777733186,61,78,85,53,57
1427781367406,68,68,62,68,43
1427782750033,18,12,13,13,13
1427784247413,16,26,23,21,15
1427791447517,81,81,81,87,81
1427792796704,62,50,81,93,62
1427798408263,75,75,56,75,31
1427799111310,100,62,62,93,12
1427804882786,37,43,56,31,12
1427812022968,0,0,0,0,0
1427813985757,43,62,50,43,56
1427814411686,41,83,61,76,88
1427815216918,0,0,0,0,0
1427816860436,93,50,68,62,50
1427816860647,58,56,61,51,65
1427817063595,62,43,81,62,68
1427817155247,56,75,62,62,62
1427819133555,0,0,0,0,0
1427819729842,87,68,56,81,50
1427822151843,75,56,87,62,81
1427830709936,25,0,25,12,6
1427834534591,45,80,73,68,90
1427835206552,0,0,0,0,0
1427836014826,80,46,70,73,51
1427840431165,93,100,87,93,50
1427862781804,93,68,68,100,75
1427865364371,0,0,0,0,0
1427870370473,43,37,18,37,31
1427874076912,45,55,65,66,70
1427875570624,0,0,0,0,0
1427875794107,75,62,75,87,68
1427878387608,75,43,75,62,56
1427881005128,78,56,70,82,78
1427882242143,0,0,0,0,0
1427884636472,75,37,93,75,50
1427887215632,81,31,93,62,50
1427896201585,0,0,0,0,0
1427896298163,87,62,31,68,37
1427896865705,8,9,5,5,5
1427897063792,93,56,81,37,93
1427898480174,81,50,75,75,62
1427898510624,37,12,75,81,43
1427899459935,56,12,18,75,56
1427899604819,58,73,66,63,71
1427901130519,75,62,75,81,37
1427904276428,6,1,0,0,0
1427904682179,87,37,87,87,37
1427905106253,0,0,0,0,0
1427912289476,10,5,5,5,5
1427916293500,93,37,87,81,62
1427920878029,87,43,75,43,25
1427924199509,70,53,63,71,71
1427924721160,0,0,0,0,0
1427933050415,100,100,100,100,100
1427951646343,87,62,43,75,50
1427952783059,100,100,100,100,100
1427952883508,73,75,55,46,73
1427952929537,57,54,60,61,74
1427953121583,0,0,0,0,0
1427953357746,0,0,0,0,0
1427954644837,56,68,37,56,50
1427955034698,35,33,33,33,31
1427955257201,87,31,81,37,62
1427963137023,75,93,81,81,25
1427965641065,0,0,0,0,0
1427967141034,87,87,87,87,87
1427970733458,62,62,62,56,56
1427972557612,43,50,43,75,68
1427972785446,56,54,58,66,69
1427974757632,0,0,0,0,0
1427975008740,60,66,73,71,71
1427975126781,0,0,0,0,0
1427975500334,8,5,5,5,2
1427976201832,54,73,81,80,52
1427976416657,100,100,100,100,100
1427979859242,25,37,12,25,6
1427983198418,56,56,68,81,31
1427984711808,100,100,81,31,18
1427984851056,62,18,43,93,62
1427989200092,75,43,81,87,75
1427989261308,93,37,75,37,50
1427991358688,16,18,6,11,13
1427992339165,87,43,62,81,50
1427993341142,81,56,75,87,68
1427993755846,0,0,0,0,0
1427995347837,68,43,62,68,37
1427998925525,81,37,56,75,37
1427999885729,43,25,100,62,87
1428000248392,43,53,78,63,85
1428000347697,83,63,76,60,65
1428000350060,81,37,75,62,31
1428001117767,87,87,56,75,37
1428001395885,75,75,75,81,50
1428002301140,50,18,75,100,50
1428008187084,12,6,12,0,0
1428009340490,25,25,12,12,6
1428023004431,6,12,37,50,25
1428028453695,87,62,62,100,50
1428031131622,81,18,37,50,62
1428037397929,51,61,65,68,70
1428041069492,100,93,100,87,100
1428042953906,12,12,12,0,0
1428043674881,66,70,63,66,56
1428043938119,56,43,56,62,50
1428044884904,13,8,8,11,11
1428046881917,100,100,100,100,100
1428047920456,87,18,81,87,43
1428049950902,57,34,49,49,42
1428050788627,43,75,50,68,43
1428051149442,31,68,56,68,37
1428051319917,50,56,37,43,68
1428051517560,25,87,75,87,43
1428051736231,87,62,50,62,81
1428052249952,50,75,56,62,87
1428053126593,100,100,100,100,100
1428053342656,48,68,84,54,61
1428053768936,68,75,68,56,81
1428054100412,68,68,87,75,43
1428055379201,81,75,62,81,56
1428056272394,50,37,75,75,43
1428057017997,62,81,31,62,75
1428059371748,84,34,68,54,72
1428060197121,93,93,100,75,100
1428061371294,65,72,80,82,77
1428061526257,45,93,60,95,90
1428063023878,68,72,72,64,64
1428067822091,62,50,68,93,31
1428071290487,0,0,0,0,0
1428077170271,0,6,6,0,6
1428084416982,68,93,100,87,87
1428088256544,53,77,73,82,76
1428090454597,68,31,37,87,25
1428094362218,11,3,5,6,3
1428098466706,75,50,93,93,62
1428098881696,89,60,70,76,69
1428119497236,75,43,87,100,75
1428126134601,68,57,73,50,50
1428128025471,62,60,60,60,60
1428146508972,31,68,81,62,43
1428147259881,31,43,43,25,31
1428149841277,75,62,62,75,68
1428149982597,4,0,0,0,0
1428153742011,68,62,93,62,100
1428160940905,100,62,68,43,81
1428161007171,87,25,62,75,50
1428163841746,0,0,0,0,0
1428164696542,70,65,76,63,58
1428174758876,100,56,62,75,37
1428174926772,11,8,8,8,6
1428175185894,81,78,80,48,72
1428182067560,74,57,70,62,52
1428182106281,68,25,56,62,50
1428184605294,68,37,81,75,75
1428186384717,81,25,81,81,25
1428190940760,87,81,93,75,81
1428198157714,66,63,55,53,73
1428199971567,62,12,56,100,25
1428211652535,75,62,81,68,43
1428214972023,50,62,87,62,87
1428217231315,56,63,78,61,63
1428222206377,66,51,70,70,65
1428226918917,16,10,8,15,11
1428228328244,4,5,0,0,0
1428228782790,66,75,61,55,70
1428233480323,100,100,100,100,100
1428235743741,25,62,87,100,62
1428236002519,0,0,0,0,0
1428242243138,56,63,63,56,60
1428245588550,75,50,81,87,81
1428245853264,81,62,81,68,56
1428247216341,81,43,68,81,43
1428248118092,100,62,68,93,68
1428250109315,58,60,73,68,71
1428252889219,87,68,81,68,50
1428252908667,0,0,0,0,0
1428254414200,66,73,56,68,78
1428255239634,0,0,0,0,0
1428255351479,0,0,0,0,0
1428256295889,56,43,56,87,75
1428257217898,80,62,73,61,62
1428265282565,12,12,6,0,12
1428266840781,53,83,70,73,66
1428274315618,81,57,78,53,48
1428280699117,31,81,56,87,37
1428281000952,62,56,43,43,62
1428281090720,55,60,61,56,66
1428281221884,18,50,50,62,87
1428282667607,75,12,43,62,56
1428283853403,68,75,56,56,50
1428285668846,21,10,15,10,6
1428286336177,37,18,31,62,68
1428287048830,48,51,66,75,53
1428287641821,43,70,56,65,58
1428291039602,93,31,50,37,43
1428291264887,43,37,81,68,75
1428292111059,0,0,0,0,0
1428292198774,31,25,25,12,12
1428292802188,61,66,65,50,68
1428293651318,75,68,62,68,93
1428295068306,84,78,81,57,61
1428295791993,31,50,81,75,87
1428296408844,43,80,71,71,83
1428296454382,64,66,82,56,73
1428297054416,61,50,53,60,55
1428297156527,68,40,51,65,43
1428297558144,0,0,0,0,0
1428297922175,68,57,65,76,54
1428298016164,6,93,62,81,87
1428298491072,61,46,66,62,58
1428299264439,74,49,48,57,46
1428299279057,25,56,87,68,93
1428299819455,78,50,50,61,45
1428300544248,44,52,57,52,72
1428301989177,83,51,65,58,45
1428302124976,0,0,0,0,0
1428302756970,83,51,65,58,45
1428303291822,76,57,58,70,66
1428303596496,56,53,78,66,63
1428304115222,2,5,6,5,2
1428304170166,100,87,87,75,25
1428304650832,41,82,73,50,45
1428304998235,63,50,61,58,80
1428305092390,56,56,87,75,43
1428306090340,53,56,74,74,61
1428306236979,58,60,55,65,70
1428306315256,68,0,43,31,75
1428306680267,15,13,13,11,8
1428306687432,75,62,75,68,31
1428307133314,65,28,51,35,88
1428307505093,73,85,80,81,46
1428308017768,56,75,68,62,81
1428308235342,65,45,60,63,58
1428308309379,0,0,0,0,0
1428308685470,78,48,63,46,60
1428309803301,75,56,75,75,62
1428309833622,5,5,5,0,0
1428310324124,0,0,0,0,0
1428311055084,0,0,0,0,0
1428311270446,56,62,50,62,62
1428311380007,78,63,60,46,70
1428311408852,62,6,43,62,68
1428311820178,55,60,65,63,58
1428312247637,81,81,75,93,62
1428312534318,50,68,50,87,43
1428312822770,73,58,53,63,75
1428312829508,68,62,75,62,87
1428313474931,10,5,5,5,5
1428313525152,55,60,61,56,66
1428313566466,0,0,0,0,0
1428314391445,61,66,65,58,65
1428317082265,44,74,73,61,76
1428317304797,62,87,93,68,68
1428317455218,70,45,75,65,70
1428317564621,43,62,87,62,75
1428318673610,25,24,28,25,26
1428319347875,87,62,68,87,75
1428319499254,10,6,6,6,3
1428320327801,0,0,0,0,0
1428321478215,0,0,0,0,0
1428321576793,6,6,18,0,6
1428321660947,45,76,68,50,65
1428321792790,43,25,93,62,37
1428322117094,78,48,65,60,73
1428322139059,68,62,87,50,37
1428323398804,0,0,0,0,0
1428324108585,0,0,0,0,0
1428324938358,68,56,68,55,63
1428325060608,76,66,68,60,37
1428325262152,5,0,0,0,0
1428325311713,62,43,87,75,81
1428325432987,81,37,37,62,50
1428326001553,0,0,0,0,0
1428326325670,100,62,62,87,43
1428326351926,57,49,62,58,64
1428326570739,45,78,56,65,71
1428326678791,48,48,66,80,80
1428326979128,87,62,81,68,50
1428329765714,0,0,0,0,0
1428331418036,12,25,25,12,6
1428331653993,35,68,60,63,71
1428331833306,62,43,87,56,68
1428331853165,66,60,60,68,66
1428332331517,0,0,0,0,0
1428332473655,81,0,50,50,12
1428332559093,81,81,75,68,25
1428332600770,25,43,62,25,37
1428332656697,0,0,0,0,0
1428333172928,87,62,87,68,37
1428333240764,87,43,62,62,31
1428334015016,81,62,75,87,93
1428334122986,0,0,0,0,0
1428334148185,81,25,50,68,43
1428335141069,50,56,50,50,50
1428335352237,0,0,0,0,0
1428335596548,60,58,50,65,83
1428335947680,0,0,0,0,0
1428335982582,78,71,76,63,70
1428336047527,0,0,0,0,0
1428336082977,75,31,81,87,75
1428336254373,6,0,12,0,0
1428336327277,81,65,74,66,70
1428336683548,80,45,65,53,44
1428336803484,25,12,62,37,37
1428336896949,58,63,70,60,73
1428336930843,58,65,66,66,68
1428337118213,56,12,37,12,43
1428337259169,18,0,6,0,37
1428337620165,62,37,75,100,68
1428337811605,54,57,76,76,77
1428337864547,45,56,71,51,73
1428338128694,50,100,68,68,43
1428338170140,56,43,62,62,62
